step,pair,hasManifold,contactCount,penetration,normalX,normalY,normalZ,hasOrientedManifold,orientedContactCount,orientedPenetration,orientedNormalX,orientedNormalY,orientedNormalZ,axisContact,axisPenetration,axisIndex,firstUpY,secondUpY,firstPositionX,firstPositionY,secondPositionX,secondPositionY
270,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99735826,0,-0.5,0.0930441,1.5260212
270,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99730253,0,-0.5,0.14111036,2.5185633
270,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9963955,0,-0.5,0.20096546,3.5222144
270,box01-box02,true,4,0.11794388,0,-1,0,true,4,0.019521892,-0.05047499,-0.99735826,0.052237444,true,0.11794388,1,0.9976814,0.99735826,0.02514812,0.5469649,0.0930441,1.5260212
270,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976814,0.99730253,0.02514812,0.5469649,0.14111036,2.5185633
270,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976814,0.9963955,0.02514812,0.5469649,0.20096546,3.5222144
270,box02-box03,true,4,0.10803068,0,-1,0,true,4,0.0056186914,-0.05047499,-0.99735826,0.052237444,true,0.10803068,1,0.99735826,0.99730253,0.0930441,1.5260212,0.14111036,2.5185633
270,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99735826,0.9963955,0.0930441,1.5260212,0.20096546,3.5222144
270,box03-box04,true,4,0.104545355,0,-1,0,true,1,0.0022298098,-0.06734406,-0.9963136,0.053141933,true,0.104545355,1,0.99730253,0.9963955,0.14111036,2.5185633,0.20096546,3.5222144
271,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99765533,0,-0.5,0.025289457,0.54722124
271,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99732673,0,-0.5,0.09359857,1.526208
271,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9972754,0,-0.5,0.141931,2.518711
271,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9963555,0,-0.5,0.20206961,3.52233
271,box01-box02,true,4,0.11855918,0,-1,0,true,4,0.01957041,-0.050773595,-0.99732673,0.05254905,true,0.11855918,1,0.99765533,0.99732673,0.025289457,0.54722124,0.09359857,1.526208
271,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99765533,0.9972754,0.025289457,0.54722124,0.141931,2.518711
271,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99765533,0.9963555,0.025289457,0.54722124,0.20206961,3.52233
271,box02-box03,true,4,0.108605504,0,-1,0,true,4,0.0055856705,-0.050773595,-0.99732673,0.05254905,true,0.108605504,1,0.99732673,0.9972754,0.09359857,1.526208,0.141931,2.518711
271,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99732673,0.9963555,0.09359857,1.526208,0.20206961,3.52233
271,box03-box04,true,4,0.10514045,0,-1,0,true,1,0.002229929,-0.06766866,-0.9962769,0.05341535,true,0.10514045,1,0.9972754,0.9963555,0.141931,2.518711,0.20206961,3.52233
272,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9976289,0,-0.5,0.025431924,0.5474789
272,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99729544,0,-0.5,0.09415482,1.5263947
272,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.997248,0,-0.5,0.14275295,2.5188599
272,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9963151,0,-0.5,0.20317665,3.522446
272,box01-box02,true,4,0.11917353,0,-1,0,true,4,0.019614756,-0.05106892,-0.99729544,0.052856304,true,0.11917353,1,0.9976289,0.99729544,0.025431924,0.5474789,0.09415482,1.5263947
272,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976289,0.997248,0.025431924,0.5474789,0.14275295,2.5188599
272,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976289,0.9963151,0.025431924,0.5474789,0.20317665,3.522446
272,box02-box03,true,4,0.10917604,0,-1,0,true,4,0.005555749,-0.05106892,-0.99729544,0.052856304,true,0.10917604,1,0.99729544,0.997248,0.09415482,1.5263947,0.14275295,2.5188599
272,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99729544,0.9963151,0.09415482,1.5263947,0.20317665,3.522446
272,box03-box04,true,4,0.10573673,0,-1,0,true,1,0.0022306442,-0.067994595,-0.99624014,0.053688206,true,0.10573673,1,0.997248,0.9963151,0.14275295,2.5188599,0.20317665,3.522446
273,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9976024,0,-0.5,0.02557485,0.5477371
273,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99726427,0,-0.5,0.094711214,1.5265825
273,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9972203,0,-0.5,0.14357564,2.5190108
273,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99627423,0,-0.5,0.20428807,3.5225635
273,box01-box02,true,4,0.11978495,0,-1,0,true,4,0.019655108,-0.051361747,-0.99726427,0.053160235,true,0.11978495,1,0.9976024,0.99726427,0.02557485,0.5477371,0.094711214,1.5265825
273,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976024,0.9972203,0.02557485,0.5477371,0.14357564,2.5190108
273,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9976024,0.99627423,0.02557485,0.5477371,0.20428807,3.5225635
273,box02-box03,true,4,0.10974491,0,-1,0,true,4,0.005544007,-0.051361747,-0.99726427,0.053160235,true,0.10974491,1,0.99726427,0.9972203,0.094711214,1.5265825,0.14357564,2.5190108
273,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99726427,0.99627423,0.094711214,1.5265825,0.20428807,3.5225635
273,box03-box04,true,4,0.10633755,0,-1,0,true,1,0.002231121,-0.068324015,-0.99620277,0.053962164,true,0.10633755,1,0.9972203,0.99627423,0.14357564,2.5190108,0.20428807,3.5225635
274,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99757564,0,-0.5,0.025718037,0.5479953
274,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9972331,0,-0.5,0.09526747,1.5267719
274,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9971921,0,-0.5,0.14439921,2.5191646
274,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9962328,0,-0.5,0.20540442,3.5226831
274,box01-box02,true,4,0.12039256,0,-1,0,true,4,0.01969117,-0.05165269,-0.9972331,0.053461634,true,0.12039256,1,0.99757564,0.9972331,0.025718037,0.5479953,0.09526747,1.5267719
274,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99757564,0.9971921,0.025718037,0.5479953,0.14439921,2.5191646
274,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99757564,0.9962328,0.025718037,0.5479953,0.20540442,3.5226831
274,box02-box03,true,4,0.11031306,0,-1,0,true,1,0.005556941,-0.051603764,-0.99723566,0.0534617,true,0.11031306,1,0.9972331,0.9971921,0.09526747,1.5267719,0.14439921,2.5191646
274,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9972331,0.9962328,0.09526747,1.5267719,0.20540442,3.5226831
274,box03-box04,true,4,0.10694432,0,-1,0,true,1,0.0022318363,-0.06865739,-0.99616486,0.054237753,true,0.10694432,1,0.9971921,0.9962328,0.14439921,2.5191646,0.20540442,3.5226831
275,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9975519,0,-0.5,0.025845885,0.54822326
275,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99720466,0,-0.5,0.09571734,1.5269554
275,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9971428,0,-0.5,0.14515646,2.5193675
275,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9961733,0,-0.5,0.2066408,3.5228407
275,box01-box02,true,4,0.120919704,0,-1,0,true,4,0.019717515,-0.05190373,-0.99720466,0.05374856,true,0.120919704,1,0.9975519,0.99720466,0.025845885,0.54822326,0.09571734,1.5269554
275,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9975519,0.9971428,0.025845885,0.54822326,0.14515646,2.5193675
275,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9975519,0.9961733,0.025845885,0.54822326,0.2066408,3.5228407
275,box02-box03,true,4,0.110985994,0,-1,0,true,4,0.005650103,-0.05190373,-0.99720466,0.05374856,true,0.110985994,1,0.99720466,0.9971428,0.09571734,1.5269554,0.14515646,2.5193675
275,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99720466,0.9961733,0.09571734,1.5269554,0.2066408,3.5228407
275,box03-box04,true,4,0.107881546,0,-1,0,true,1,0.0022338629,-0.069151886,-0.9961053,0.054700997,true,0.107881546,1,0.9971428,0.9961733,0.14515646,2.5193675,0.2066408,3.5228407
276,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.997527,0,-0.5,0.025976956,0.54846174
276,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99717087,0,-0.5,0.09624803,1.5271578
276,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9971101,0,-0.5,0.14598067,2.5195327
276,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9961256,0,-0.5,0.20780486,3.5229726
276,box01-box02,true,4,0.12149507,0,-1,0,true,4,0.019763112,-0.052216783,-0.99717087,0.054071184,true,0.12149507,1,0.997527,0.99717087,0.025976956,0.54846174,0.09624803,1.5271578
276,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.997527,0.9971101,0.025976956,0.54846174,0.14598067,2.5195327
276,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.997527,0.9961256,0.025976956,0.54846174,0.20780486,3.5229726
276,box02-box03,true,4,0.11161184,0,-1,0,true,4,0.0056435466,-0.052216783,-0.99717087,0.054071184,true,0.11161184,1,0.99717087,0.9971101,0.09624803,1.5271578,0.14598067,2.5195327
276,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99717087,0.9961256,0.09624803,1.5271578,0.20780486,3.5229726
276,box03-box04,true,4,0.10856593,0,-1,0,true,1,0.0022283792,-0.06953635,-0.9960616,0.05500925,true,0.10856593,1,0.9971101,0.9961256,0.14598067,2.5195327,0.20780486,3.5229726
277,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.9975002,0,-0.5,0.026118595,0.54871696
277,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99713755,0,-0.5,0.096807964,1.5273527
277,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9970803,0,-0.5,0.14681976,2.5196881
277,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99608177,0,-0.5,0.20895031,3.523094
277,box01-box02,true,4,0.12210542,0,-1,0,true,4,0.019806862,-0.052524682,-0.99713755,0.054386046,true,0.12210542,1,0.9975002,0.99713755,0.026118595,0.54871696,0.096807964,1.5273527
277,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9975002,0.9970803,0.026118595,0.54871696,0.14681976,2.5196881
277,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9975002,0.99608177,0.026118595,0.54871696,0.20895031,3.523094
277,box02-box03,true,4,0.11220646,0,-1,0,true,4,0.0056180954,-0.052524682,-0.99713755,0.054386046,true,0.11220646,1,0.99713755,0.9970803,0.096807964,1.5273527,0.14681976,2.5196881
277,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99713755,0.99608177,0.096807964,1.5273527,0.20895031,3.523094
277,box03-box04,true,4,0.109191895,0,-1,0,true,1,0.0022273064,-0.069884695,-0.99602157,0.055291254,true,0.109191895,1,0.9970803,0.99608177,0.14681976,2.5196881,0.20895031,3.523094
278,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99747264,0,-0.5,0.026263518,0.548977
278,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9971045,0,-0.5,0.09737594,1.5275438
278,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9970511,0,-0.5,0.14766268,2.5198402
278,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9960387,0,-0.5,0.21009235,3.5232112
278,box01-box02,true,4,0.12272489,0,-1,0,true,4,0.019849062,-0.052828696,-0.9971045,0.05469596,true,0.12272489,1,0.99747264,0.9971045,0.026263518,0.548977,0.09737594,1.5275438
278,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99747264,0.9970511,0.026263518,0.548977,0.14766268,2.5198402
278,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99747264,0.9960387,0.026263518,0.548977,0.21009235,3.5232112
278,box02-box03,true,4,0.112790346,0,-1,0,true,4,0.0055904984,-0.052828696,-0.9971045,0.05469596,true,0.112790346,1,0.9971045,0.9970511,0.09737594,1.5275438,0.14766268,2.5198402
278,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9971045,0.9960387,0.09737594,1.5275438,0.21009235,3.5232112
278,box03-box04,true,4,0.109805346,0,-1,0,true,1,0.0022277832,-0.07022509,-0.9959823,0.055567123,true,0.109805346,1,0.9970511,0.9960387,0.14766268,2.5198402,0.21009235,3.5232112
279,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9974448,0,-0.5,0.026409555,0.54923856
279,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9970717,0,-0.5,0.09794577,1.527734
279,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99702173,0,-0.5,0.14850654,2.519992
279,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99599534,0,-0.5,0.21123579,3.5233278
279,box01-box02,true,4,0.12334514,0,-1,0,true,4,0.01988864,-0.053129707,-0.9970717,0.05500251,true,0.12334514,1,0.9974448,0.9970717,0.026409555,0.54923856,0.09794577,1.527734
279,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9974448,0.99702173,0.026409555,0.54923856,0.14850654,2.519992
279,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9974448,0.99599534,0.026409555,0.54923856,0.21123579,3.5233278
279,box02-box03,true,4,0.113370776,0,-1,0,true,4,0.005565703,-0.053129707,-0.9970717,0.05500251,true,0.113370776,1,0.9970717,0.99702173,0.09794577,1.527734,0.14850654,2.519992
279,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9970717,0.99599534,0.09794577,1.527734,0.21123579,3.5233278
279,box03-box04,true,4,0.110418916,0,-1,0,true,1,0.0022281408,-0.07056574,-0.99594283,0.055842735,true,0.110418916,1,0.99702173,0.99599534,0.14850654,2.519992,0.21123579,3.5233278
280,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9974168,0,-0.5,0.026556043,0.5495005
280,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9970389,0,-0.5,0.09851581,1.5279249
280,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.996992,0,-0.5,0.14935076,2.5201454
280,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99595153,0,-0.5,0.21238226,3.5234454
280,box01-box02,true,4,0.12396306,0,-1,0,true,4,0.0199247,-0.053428367,-0.9970389,0.055306572,true,0.12396306,1,0.9974168,0.9970389,0.026556043,0.5495005,0.09851581,1.5279249
280,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9974168,0.996992,0.026556043,0.5495005,0.14935076,2.5201454
280,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9974168,0.99595153,0.026556043,0.5495005,0.21238226,3.5234454
280,box02-box03,true,4,0.113949776,0,-1,0,true,1,0.0055511594,-0.05342168,-0.9970393,0.055306584,true,0.113949776,1,0.9970389,0.996992,0.09851581,1.5279249,0.14935076,2.5201454
280,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9970389,0.99595153,0.09851581,1.5279249,0.21238226,3.5234454
280,box03-box04,true,4,0.11103654,0,-1,0,true,1,0.0022287369,-0.07090893,-0.99590284,0.056119803,true,0.11103654,1,0.996992,0.99595153,0.14935076,2.5201454,0.21238226,3.5234454
281,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9973918,0,-0.5,0.026687343,0.54973257
281,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99700916,0,-0.5,0.098978594,1.5281094
281,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99694014,0,-0.5,0.15012702,2.520348
281,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9958888,0,-0.5,0.21364859,3.5235996
281,box01-box02,true,4,0.12449956,0,-1,0,true,4,0.019949496,-0.053684458,-0.99700916,0.05559389,true,0.12449956,1,0.9973918,0.99700916,0.026687343,0.54973257,0.098978594,1.5281094
281,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9973918,0.99694014,0.026687343,0.54973257,0.15012702,2.520348
281,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9973918,0.9958888,0.026687343,0.54973257,0.21364859,3.5235996
281,box02-box03,true,4,0.11463225,0,-1,0,true,4,0.0056913495,-0.053684458,-0.99700916,0.05559389,true,0.11463225,1,0.99700916,0.99694014,0.098978594,1.5281094,0.15012702,2.520348
281,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99700916,0.9958888,0.098978594,1.5281094,0.21364859,3.5235996
281,box03-box04,true,4,0.1119889,0,-1,0,true,1,0.0022310019,-0.0714144,-0.9958403,0.056587093,true,0.1119889,1,0.99694014,0.9958888,0.15012702,2.520348,0.21364859,3.5235996
282,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99736565,0,-0.5,0.026821574,0.54997456
282,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99697363,0,-0.5,0.09952257,1.5283127
282,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99690574,0,-0.5,0.15097064,2.520512
282,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9958385,0,-0.5,0.21484034,3.5237281
282,box01-box02,true,4,0.12508571,0,-1,0,true,4,0.019995868,-0.054004893,-0.99697363,0.05592003,true,0.12508571,1,0.99736565,0.99697363,0.026821574,0.54997456,0.09952257,1.5283127
282,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99736565,0.99690574,0.026821574,0.54997456,0.15097064,2.520512
282,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99736565,0.9958385,0.026821574,0.54997456,0.21484034,3.5237281
282,box02-box03,true,4,0.115268946,0,-1,0,true,4,0.0056847334,-0.054004893,-0.99697363,0.05592003,true,0.115268946,1,0.99697363,0.99690574,0.09952257,1.5283127,0.15097064,2.520512
282,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99697363,0.9958385,0.09952257,1.5283127,0.21484034,3.5237281
282,box03-box04,true,4,0.11268413,0,-1,0,true,1,0.0022258759,-0.07180757,-0.99579436,0.056897525,true,0.11268413,1,0.99690574,0.9958385,0.15097064,2.520512,0.21484034,3.5237281
283,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99733746,0,-0.5,0.026966497,0.5502336
283,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9969386,0,-0.5,0.10009586,1.5285081
283,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99687445,0,-0.5,0.15182862,2.520666
283,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9957924,0,-0.5,0.21601212,3.5238461
283,box01-box02,true,4,0.12570763,0,-1,0,true,4,0.020040631,-0.054319795,-0.9969386,0.056238502,true,0.12570763,1,0.99733746,0.9969386,0.026966497,0.5502336,0.10009586,1.5285081
283,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99733746,0.99687445,0.026966497,0.5502336,0.15182862,2.520666
283,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99733746,0.9957924,0.026966497,0.5502336,0.21601212,3.5238461
283,box02-box03,true,4,0.11587429,0,-1,0,true,4,0.00565958,-0.054319795,-0.9969386,0.056238502,true,0.11587429,1,0.9969386,0.99687445,0.10009586,1.5285081,0.15182862,2.520666
283,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9969386,0.9957924,0.10009586,1.5285081,0.21601212,3.5238461
283,box03-box04,true,4,0.113319874,0,-1,0,true,1,0.0022246838,-0.07216376,-0.99575233,0.057181668,true,0.113319874,1,0.99687445,0.9957924,0.15182862,2.520666,0.21601212,3.5238461
284,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.9973086,0,-0.5,0.027114725,0.5504974
284,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9969039,0,-0.5,0.10067705,1.5286996
284,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9968437,0,-0.5,0.15268986,2.5208166
284,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.995747,0,-0.5,0.21717942,3.52396
284,box01-box02,true,4,0.12633848,0,-1,0,true,4,0.020083547,-0.054630414,-0.9969039,0.056552116,true,0.12633848,1,0.9973086,0.9969039,0.027114725,0.5504974,0.10067705,1.5286996
284,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9973086,0.9968437,0.027114725,0.5504974,0.15268986,2.5208166
284,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9973086,0.995747,0.027114725,0.5504974,0.21717942,3.52396
284,box02-box03,true,4,0.11646819,0,-1,0,true,4,0.0056322217,-0.054630414,-0.9969039,0.056552116,true,0.11646819,1,0.9969039,0.9968437,0.10067705,1.5286996,0.15268986,2.5208166
284,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9969039,0.995747,0.10067705,1.5286996,0.21717942,3.52396
284,box03-box04,true,4,0.11394286,0,-1,0,true,1,0.0022251606,-0.072511524,-0.995711,0.057459917,true,0.11394286,1,0.9968437,0.995747,0.15268986,2.5208166,0.21717942,3.52396
285,ground-box01,true,4,-1.1920929E-07,0,-1,0,true,4,-1.1920929E-07,-0,-1,-0,true,-1.1920929E-07,1,1,0.9972794,0,-0.5,0.027264047,0.55076283
285,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9968694,0,-0.5,0.10125987,1.5288903
285,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99681276,0,-0.5,0.15355144,2.520967
285,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99570143,0,-0.5,0.21834718,3.5240734
285,box01-box02,true,4,0.12697023,0,-1,0,true,4,0.02012384,-0.054937694,-0.9968694,0.056862447,true,0.12697023,1,0.9972794,0.9968694,0.027264047,0.55076283,0.10125987,1.5288903
285,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9972794,0.99681276,0.027264047,0.55076283,0.15355144,2.520967
285,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9972794,0.99570143,0.027264047,0.55076283,0.21834718,3.5240734
285,box02-box03,true,4,0.1170584,0,-1,0,true,4,0.0056073666,-0.054937694,-0.9968694,0.056862447,true,0.1170584,1,0.9968694,0.99681276,0.10125987,1.5288903,0.15355144,2.520967
285,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9968694,0.99570143,0.10125987,1.5288903,0.21834718,3.5240734
285,box03-box04,true,4,0.11456585,0,-1,0,true,1,0.0022258759,-0.07285921,-0.99566954,0.057738177,true,0.11456585,1,0.99681276,0.99570143,0.15355144,2.520967,0.21834718,3.5240734
286,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99725,0,-0.5,0.027413797,0.55102843
286,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9968349,0,-0.5,0.10184268,1.5290815
286,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.99678147,0,-0.5,0.1544129,2.521119
286,ground-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9956553,0,-0.5,0.21951714,3.5241876
286,box01-box02,true,4,0.12759942,0,-1,0,true,4,0.020160615,-0.055242352,-0.9968349,0.05717046,true,0.12759942,1,0.99725,0.9968349,0.027413797,0.55102843,0.10184268,1.5290815
286,box01-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99725,0.99678147,0.027413797,0.55102843,0.1544129,2.521119
286,box01-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.99725,0.9956553,0.027413797,0.55102843,0.21951714,3.5241876
286,box02-box03,true,4,0.11764681,0,-1,0,true,4,0.0055858493,-0.055242352,-0.9968349,0.05717046,true,0.11764681,1,0.9968349,0.99678147,0.10184268,1.5290815,0.1544129,2.521119
286,box02-box04,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,0.9968349,0.9956553,0.10184268,1.5290815,0.21951714,3.5241876
286,box03-box04,true,4,0.11519337,0,-1,0,true,1,0.0022267103,-0.07320914,-0.9956276,0.058018196,true,0.11519337,1,0.99678147,0.9956553,0.1544129,2.521119,0.21951714,3.5241876
287,ground-box01,true,4,0,0,-1,0,true,4,0,-0,-1,-0,true,0,1,1,0.99722046,0,-0.5,0.027563768,0.5512944
287,ground-box02,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9968005,0,-0.5,0.10242517,1.5292739
287,ground-box03,false,0,0,0,0,0,false,0,0,0,0,0,false,0,-1,1,0.9967497,0,-0.5,0.15527439,2.5212734
