step,pairA,pairB,contactIndex,featureId,depth,offsetX,offsetY,offsetZ,normalX,normalY,normalZ
58,0,0,1,-21,-0.0003313339,0.5003868,-0.4999827,0.49996153,1.6251667E-11,0.99999994,0
58,0,0,2,-5,0.00033513713,-0.49961296,-0.4999827,0.50006884,1.6251667E-11,0.99999994,0
58,0,0,3,-20,-0.00030080485,0.5002795,-0.4999827,-0.50003844,1.6251667E-11,0.99999994,0
58,1,0,0,-21,0.00029158592,0.41937292,-0.56756294,0.50166464,1.0119809E-08,0.99999976,4.5622528E-10
58,1,0,1,-17,0.00029282272,0.42333138,-0.56756294,-0.49832752,1.0119809E-08,0.99999976,4.5622528E-10
59,2,3,0,91,-0.06246858,0.5082476,0.33476472,-0.49719682,-0.981679,-0.19054145,-0.00051085255
59,2,3,1,-21,-0.11547503,0.5082476,0.6102849,0.49804232,-0.981679,-0.19054145,-0.00051085255
59,2,3,2,27,-0.114090785,0.5082476,0.60568845,-0.49719682,-0.981679,-0.19054145,-0.00051085255
59,2,3,3,103,-0.06297762,0.5082476,0.33476472,0.49924186,-0.981679,-0.19054145,-0.00051085255
59,0,2,0,-4,-0.00227495,-0.5004056,0.50232786,-0.4999436,0.19053724,-0.9816695,0.0045338366
